cruise,event_code,date,latitude,longitude,swell_ft,count_best,obs_quality,datetime_utc
CalCOFI1304SH,W,2013-04-10,33.08283,-118.64567,5.0,4.0,G,2013-04-10
CalCOFI1304SH,W,2013-04-14,32.12517,-120.67,6.0,2.0,P,2013-04-14
CalCOFI1304SH,W,2013-04-14,32.18083,-120.625,6.0,1.0,P,2013-04-14
CalCOFI1304SH,W,2013-04-14,32.5095,-119.943,6.0,1.0,P,2013-04-14
CalCOFI1304SH,W,2013-04-14,32.5175,-119.91267,6.0,1.0,P,2013-04-14
CalCOFI1304SH,W,2013-04-15,33.18567,-119.99583,7.0,4.0,P,2013-04-15
CalCOFI1304SH,W,2013-04-16,34.27917,-120.00167,5.0,2.0,UX,2013-04-16
CalCOFI1304SH,W,2013-04-16,34.28,-120.066,5.0,3.0,UX,2013-04-16
CalCOFI1304SH,W,2013-04-16,34.28,-120.066,5.0,3.0,UX,2013-04-16
CalCOFI1304SH,W,2013-04-19,33.68067,-120.5495,5.0,1.0,P,2013-04-19
CalCOFI1304SH,W,2013-04-19,33.69867,-120.50717,5.0,1.0,P,2013-04-19
CalCOFI1304SH,W,2013-04-19,33.70417,-120.495,5.0,1.0,P,2013-04-19
CalCOFI1304SH,W,2013-04-19,33.72183,-120.45717,5.0,2.0,P,2013-04-19
CalCOFI1304SH,W,2013-04-20,33.72417,-120.45283,5.0,1.0,P,2013-04-20
CalCOFI1304SH,W,2013-04-20,33.7375,-120.42467,5.0,1.0,P,2013-04-20
CalCOFI1304SH,W,2013-04-22,34.46502,-122.12713,5.0,1.0,G,2013-04-22
CalCOFI1304SH,W,2013-04-22,34.61717,-121.77733,5.0,1.0,G,2013-04-22
CalCOFI1304SH,W,2013-04-22,34.60733,-121.7655,5.0,1.0,G,2013-04-22
CalCOFI1304SH,W,2013-04-22,34.64483,-121.72017,5.0,1.0,G,2013-04-22
CalCOFI1304SH,W,2013-04-22,34.64483,-121.72017,5.0,1.0,G,2013-04-22
CalCOFI1304SH,W,2013-04-22,34.64483,-121.72017,6.0,2.0,G,2013-04-22
CalCOFI1304SH,W,2013-04-22,34.68817,-121.63,5.0,2.0,G,2013-04-22
CalCOFI1304SH,W,2013-04-23,34.74433,-121.47,5.0,2.0,G,2013-04-23
CalCOFI1304SH,W,2013-04-23,34.75067,-121.4605,5.0,2.0,G,2013-04-23
CalCOFI1304SH,W,2013-04-23,34.7725,-121.42767,5.0,1.0,G,2013-04-23
CalCOFI1304SH,W,2013-04-23,34.7725,-121.42767,5.0,2.0,G,2013-04-23
CalCOFI1304SH,W,2013-04-23,34.7725,-121.42767,5.0,2.0,G,2013-04-23
CalCOFI1304SH,W,2013-04-23,34.80133,-121.37983,5.0,3.0,G,2013-04-23
CalCOFI1304SH,W,2013-04-23,34.80983,-121.36283,5.0,2.0,G,2013-04-23
CalCOFI1304SH,W,2013-04-23,34.83067,-121.3185,5.0,1.0,G,2013-04-23
CalCOFI1304SH,W,2013-04-23,35.18967,-121.05583,3.0,2.0,G,2013-04-23
CalCOFI1304SH,W,2013-04-23,35.19217,-121.069,3.0,1.0,G,2013-04-23
CalCOFI1304SH,W,2013-04-23,35.2065,-121.13867,3.0,2.0,G,2013-04-23
CalCOFI1304SH,W,2013-04-23,35.25483,-121.21767,3.0,1.0,G,2013-04-23
CalCOFI1304SH,W,2013-04-23,35.22933,-121.25683,3.0,1.0,G,2013-04-23
CalCOFI1304SH,W,2013-04-23,35.2305,-121.263,3.0,1.0,G,2013-04-23
CalCOFI1304SH,W,2013-04-23,35.2355,-121.289,3.0,1.0,G,2013-04-23
CalCOFI1304SH,W,2013-04-23,35.2365,-121.29367,3.0,1.0,G,2013-04-23
CalCOFI1304SH,W,2013-04-23,35.2405,-121.3155,3.0,1.0,G,2013-04-23
CalCOFI1304SH,W,2013-04-23,35.24633,-121.34167,3.0,3.0,G,2013-04-23
CalCOFI1304SH,W,2013-04-23,35.24683,-121.36067,3.0,1.0,G,2013-04-23
CalCOFI1304SH,W,2013-04-23,35.25217,-121.3695,3.0,1.0,G,2013-04-23
CalCOFI1304SH,W,2013-04-23,35.2715,-121.46283,3.0,1.0,G,2013-04-23
CalCOFI1304SH,W,2013-04-23,35.27283,-121.48217,3.0,2.0,G,2013-04-23
CalCOFI1304SH,W,2013-04-23,35.27517,-121.51583,3.0,1.0,G,2013-04-23
CalCOFI1304SH,W,2013-04-23,35.2775,-121.54933,3.0,1.0,G,2013-04-23
CalCOFI1304SH,W,2013-04-23,35.27883,-121.57767,3.0,1.0,G,2013-04-23
CalCOFI1304SH,W,2013-04-23,35.27883,-121.57767,3.0,1.0,G,2013-04-23
CalCOFI1304SH,W,2013-04-24,35.28133,-121.61317,3.0,1.0,G,2013-04-24
CalCOFI1304SH,W,2013-04-24,35.28517,-121.65767,3.0,1.0,G,2013-04-24
CalCOFI1304SH,W,2013-04-24,35.29133,-121.72633,3.0,1.0,G,2013-04-24
CalCOFI1304SH,W,2013-04-24,35.31467,-121.93167,3.0,1.0,F,2013-04-24
CalCOFI1304SH,W,2013-04-24,35.31817,-121.96833,3.0,1.0,F,2013-04-24
CalCOFI1304SH,W,2013-04-24,36.05567,-121.98467,3.0,1.0,G,2013-04-24
CalCOFI1304SH,W,2013-04-24,35.98017,-122.16033,3.0,3.0,G,2013-04-24
CalCOFI1304SH,W,2013-04-24,35.96717,-122.18583,3.0,2.0,G,2013-04-24
CalCOFI1304SH,W,2013-04-24,35.96067,-122.1995,3.0,1.0,G,2013-04-24
CalCOFI1304SH,W,2013-04-24,35.96067,-122.1995,3.0,1.0,G,2013-04-24
CalCOFI1304SH,W,2013-04-24,35.89967,-122.3615,3.0,1.0,G,2013-04-24
CalCOFI1304SH,W,2013-04-24,35.881,-122.365,3.0,1.0,G,2013-04-24
CalCOFI1304SH,W,2013-04-24,35.86867,-122.38567,3.0,1.0,G,2013-04-24
CalCOFI1304SH,W,2013-04-24,35.84483,-122.429,3.0,4.0,G,2013-04-24
CalCOFI1304SH,W,2013-04-24,35.82767,-122.47267,3.0,1.0,G,2013-04-24
CalCOFI1304SH,W,2013-04-24,35.79967,-122.52683,3.0,1.0,G,2013-04-24
CalCOFI1304SH,W,2013-04-24,35.77983,-122.56833,3.0,1.0,G,2013-04-24
CalCOFI1304SH,W,2013-04-24,35.66233,-122.82267,3.0,1.0,G,2013-04-24
CalCOFI1304SH,W,2013-04-24,35.6305,-122.891,3.0,1.0,G,2013-04-24
CalCOFI1304SH,W,2013-04-24,35.6145,-122.92783,3.0,2.0,G,2013-04-24
CalCOFI1304SH,W,2013-04-25,35.25951,-123.68927,3.0,1.0,G,2013-04-25
CalCOFI1304SH,W,2013-04-25,34.93083,-124.3835,3.0,1.0,G,2013-04-25
CalCOFI1304SH,W,2013-04-26,36.096,-123.54783,3.0,5.0,G,2013-04-26
CalCOFI1304SH,W,2013-04-26,36.23233,-123.24667,4.0,1.0,P,2013-04-26
CalCOFI1304SH,W,2013-04-26,36.29467,-123.11117,5.0,1.0,P,2013-04-26
CalCOFI1304SH,W,2013-04-26,36.30467,-123.0875,5.0,2.0,P,2013-04-26
CalCOFI1304SH,W,2013-04-27,36.31017,-123.07383,5.0,1.0,P,2013-04-27
CalCOFI1304SH,W,2013-04-27,36.35383,-122.98033,5.0,2.0,P,2013-04-27
CalCOFI1304SH,W,2013-04-27,36.367,-122.9515,5.0,1.0,P,2013-04-27
CalCOFI1304SH,W,2013-04-27,36.41383,-122.85917,5.0,1.0,P,2013-04-27
CalCOFI1304SH,W,2013-04-27,36.6555,-122.341,5.0,1.0,P,2013-04-27
CalCOFI1304SH,W,2013-04-27,36.80583,-122.1015,3.0,1.0,G,2013-04-27
CalCOFI1304SH,W,2013-04-27,36.80583,-122.1015,3.0,2.0,G,2013-04-27
CalCOFI1304SH,W,2013-04-27,36.80283,-122.12283,3.0,2.0,G,2013-04-27
CalCOFI1304SH,W,2013-04-27,36.80283,-122.12283,3.0,4.0,G,2013-04-27
CalCOFI1304SH,W,2013-04-27,36.82933,-122.13117,3.0,2.0,G,2013-04-27
CalCOFI1304SH,W,2013-04-27,36.84133,-122.14117,3.0,2.0,G,2013-04-27
CalCOFI1304SH,W,2013-04-27,36.84133,-122.14117,3.0,4.0,F,2013-04-27
CalCOFI1304SH,W,2013-04-27,36.857,-122.15433,3.0,2.0,F,2013-04-27
CalCOFI1304SH,W,2013-04-27,36.8675,-122.16,4.0,1.0,F,2013-04-27
CalCOFI1304SH,W,2013-04-27,36.87083,-122.16633,4.0,1.0,F,2013-04-27
CalCOFI1304SH,W,2013-04-27,36.905,-122.19717,4.0,5.0,F,2013-04-27
CalCOFI1304SH,W,2013-04-27,36.92983,-122.21883,4.0,3.0,F,2013-04-27
CalCOFI1304SH,W,2013-04-27,36.955,-122.2415,4.0,2.0,F,2013-04-27
CalCOFI1304SH,W,2013-04-27,37.009,-122.2965,4.0,1.0,F,2013-04-27
CalCOFI1304SH,W,2013-04-28,36.75467,-122.9615,4.0,1.0,P,2013-04-28
CalCOFI1304SH,W,2013-04-28,36.6505,-123.19283,4.0,1.0,P,2013-04-28
CalCOFI1304SH,W,2013-04-29,36.83683,-123.68883,11.0,1.0,UX,2013-04-29
CalCOFI1304SH,W,2013-04-29,37.10433,-122.6415,6.0,1.0,P,2013-04-29
CalCOFI1304SH,W,2013-04-30,37.25767,-122.62017,6.0,1.0,P,2013-04-30
CalCOFI1304SH,W,2013-04-30,37.29589,-122.61814,6.0,1.0,P,2013-04-30
CalCOFI1304SH,W,2013-04-30,37.29589,-122.61814,6.0,2.0,P,2013-04-30
CalCOFI1304SH,W,2013-04-30,37.30383,-122.61783,6.0,1.0,P,2013-04-30
CalCOFI1304SH,W,2013-04-30,37.30417,-122.61867,6.0,2.0,P,2013-04-30
CalCOFI1307NH,W,2013-07-06,32.95733333,-117.3058333,1.0,44.0,G,2013-07-06
CalCOFI1307NH,W,2013-07-06,33.215688,-117.457181,2.0,2.0,G,2013-07-06
CalCOFI1307NH,W,2013-07-07,32.99483333,-117.4095,1.0,17.0,G,2013-07-07
CalCOFI1307NH,W,2013-07-07,32.19516667,-118.8625,4.0,1.0,P,2013-07-07
CalCOFI1307NH,W,2013-07-08,30.91266667,-121.457,4.0,1.0,F,2013-07-08
CalCOFI1307NH,W,2013-07-08,30.90766667,-121.4676667,4.0,1.0,F,2013-07-08
CalCOFI1307NH,W,2013-07-08,30.90333333,-121.476,4.0,1.0,F,2013-07-08
CalCOFI1307NH,W,2013-07-09,30.10866667,-123.7765,3.0,1.0,F,2013-07-09
CalCOFI1307NH,W,2013-07-11,31.438906,-121.953596,4.0,1.0,P,2013-07-11
CalCOFI1307NH,W,2013-07-11,32.13016667,-120.5573333,3.0,1.0,P,2013-07-11
CalCOFI1307NH,W,2013-07-11,32.354,-120.0748333,3.0,1.0,F,2013-07-11
CalCOFI1307NH,W,2013-07-11,32.37883333,-120.0265,3.0,1.0,F,2013-07-11
CalCOFI1307NH,W,2013-07-11,32.39816667,-119.9931667,3.0,1.0,F,2013-07-11
CalCOFI1307NH,W,2013-07-11,32.41333333,-119.9673333,3.0,1.0,F,2013-07-11
CalCOFI1307NH,W,2013-07-11,32.58166667,-119.6256667,3.0,1.0,F,2013-07-11
CalCOFI1307NH,W,2013-07-11,32.60366667,-119.5798333,3.0,1.0,F,2013-07-11
CalCOFI1307NH,W,2013-07-12,32.84566667,-120.6488333,4.0,2.0,P,2013-07-12
CalCOFI1307NH,W,2013-07-12,32.7365,-120.8576667,4.0,1.0,P,2013-07-12
CalCOFI1307NH,W,2013-07-12,32.68183333,-120.9743333,4.0,1.0,P,2013-07-12
CalCOFI1307NH,W,2013-07-13,32.3255,-121.7646667,4.0,1.0,P,2013-07-13
CalCOFI1307NH,W,2013-07-14,32.85783333,-122.25,5.0,1.0,P,2013-07-14
CalCOFI1307NH,W,2013-07-14,32.87516667,-122.207,5.0,1.0,P,2013-07-14
CalCOFI1307NH,W,2013-07-14,32.88833333,-122.175,5.0,1.0,P,2013-07-14
CalCOFI1307NH,W,2013-07-14,32.89466667,-122.1598333,5.0,1.0,P,2013-07-14
CalCOFI1307NH,W,2013-07-14,32.96133333,-122.0581667,5.0,1.0,P,2013-07-14
CalCOFI1307NH,W,2013-07-14,33.042,-121.8743333,5.0,1.0,P,2013-07-14
CalCOFI1307NH,W,2013-07-14,33.0635,-121.826,5.0,1.0,P,2013-07-14
CalCOFI1307NH,W,2013-07-14,33.0675,-121.8168333,5.0,1.0,P,2013-07-14
CalCOFI1307NH,W,2013-07-14,33.10366667,-121.7363333,5.0,1.0,P,2013-07-14
CalCOFI1307NH,W,2013-07-14,33.10583333,-121.7313333,5.0,1.0,P,2013-07-14
CalCOFI1307NH,W,2013-07-14,33.13,-121.68,5.0,1.0,UX,2013-07-14
CalCOFI1307NH,W,2013-07-14,33.1545,-121.6275,6.0,2.0,UX,2013-07-14
CalCOFI1307NH,W,2013-07-14,33.19433333,-121.5491667,6.0,2.0,UX,2013-07-14
CalCOFI1307NH,W,2013-07-15,33.2255,-121.4846667,6.0,1.0,UX,2013-07-15
CalCOFI1307NH,W,2013-07-15,33.29566667,-121.3641667,7.0,1.0,UX,2013-07-15
CalCOFI1307NH,W,2013-07-16,34.282915,-119.407377,4.0,1.0,P,2013-07-16
CalCOFI1307NH,W,2013-07-16,34.296065,-119.452958,5.0,1.0,P,2013-07-16
CalCOFI1307NH,W,2013-07-16,34.25266667,-120.964,3.0,1.0,F,2013-07-16
CalCOFI1307NH,W,2013-07-16,34.19266667,-121.0591667,3.0,9.0,F,2013-07-16
CalCOFI1307NH,W,2013-07-16,34.17516667,-121.0868333,3.0,1.0,F,2013-07-16
CalCOFI1307NH,W,2013-07-16,34.1335,-121.2383333,4.0,4.0,F,2013-07-16
CalCOFI1307NH,W,2013-07-16,34.10716667,-121.28,4.0,1.0,F,2013-07-16
CalCOFI1307NH,W,2013-07-16,34.047,-121.383,4.0,1.0,P,2013-07-16
CalCOFI1307NH,W,2013-07-16,33.984,-121.4946667,4.0,1.0,P,2013-07-16
CalCOFI1307NH,W,2013-07-16,33.940621,-121.581755,3.0,1.0,P,2013-07-16
CalCOFI1307NH,W,2013-07-16,33.921045,-121.625956,3.0,1.0,P,2013-07-16
CalCOFI1307NH,W,2013-07-16,33.85249,-121.769146,3.0,1.0,P,2013-07-16
CalCOFI1307NH,W,2013-07-16,33.846841,-121.781255,3.0,1.0,P,2013-07-16
CalCOFI1307NH,W,2013-07-16,33.83383333,-121.8081667,3.0,1.0,P,2013-07-16
CalCOFI1307NH,W,2013-07-17,33.8155,-121.869,3.0,2.0,P,2013-07-17
CalCOFI1307NH,W,2013-07-17,33.79883333,-121.919,3.0,1.0,P,2013-07-17
CalCOFI1307NH,W,2013-07-18,34.084,-122.9168333,5.0,1.0,P,2013-07-18
CalCOFI1307NH,W,2013-07-18,34.291,-122.4548333,4.0,1.0,P,2013-07-18
CalCOFI1307NH,W,2013-07-18,34.5795,-121.8461667,6.0,2.0,UX,2013-07-18
CalCOFI1307NH,W,2013-07-19,34.56983333,-120.7076667,4.0,13.0,P,2013-07-19
CalCOFI1307NH,W,2013-07-19,34.394,-120.5551667,4.0,1.0,P,2013-07-19
CalCOFI1307NH,W,2013-07-19,34.2255,-120.4186667,4.0,13.0,P,2013-07-19
CalCOFI1307NH,W,2013-07-19,34.187,-120.3885,4.0,1.0,P,2013-07-19
CalCOFI1307NH,W,2013-07-19,34.1325,-120.3435,4.0,2.0,P,2013-07-19
CalCOFI1307NH,W,2013-07-19,34.0115,-120.2765,2.0,1.0,P,2013-07-19
CalCOFI1307NH,W,2013-07-19,33.9185,-120.2213333,4.0,26.0,P,2013-07-19
CalCOFI1307NH,W,2013-07-20,33.47133333,-119.8333333,5.0,1.0,UX,2013-07-20
CalCOFI1307NH,W,2013-07-20,34.0115,-118.8306667,2.0,3.0,F,2013-07-20
CalCOFI1307NH,W,2013-07-20,33.92233333,-118.6281667,2.0,1.0,G,2013-07-20
CalCOFI1307NH,W,2013-07-20,33.89083333,-118.4921667,2.0,30.0,G,2013-07-20
CalCOFI1307NH,W,2013-07-21,33.70716667,-118.3905,2.0,3.0,G,2013-07-21
CalCOFI1307NH,W,2013-07-21,33.68383333,-118.341,2.0,1.0,G,2013-07-21
CalCOFI1307NH,W,2013-07-21,33.67616667,-118.303,,13.0,G,2013-07-21
CalCOFI1307NH,W,2013-07-21,32.99066667,-118.7863333,3.0,1.0,G,2013-07-21
CalCOFI1307NH,W,2013-07-21,32.91966667,-118.9328333,3.0,13.0,G,2013-07-21
CalCOFI1307NH,W,2013-07-22,32.86198,-119.050097,,6.0,G,2013-07-22
CalCOFI1311NH,W,2013-11-10,32.50333,-118.26383,3.0,2.0,G,2013-11-10
CalCOFI1311NH,W,2013-11-10,32.271,-118.71533,3.0,1.0,G,2013-11-10
CalCOFI1311NH,W,2013-11-11,31.3625,-120.55367,2.0,1.0,G,2013-11-11
CalCOFI1311NH,W,2013-11-17,32.375,-121.60883,6.0,2.0,F,2013-11-17
CalCOFI1311NH,W,2013-11-17,32.22067,-121.94417,4.0,1.0,G,2013-11-17
CalCOFI1311NH,W,2013-11-17,32.14033,-122.0875,3.0,1.0,G,2013-11-17
CalCOFI1311NH,W,2013-11-17,32.10617,-122.17167,3.0,2.0,G,2013-11-17
CalCOFI1311NH,W,2013-11-17,32.08367,-122.20433,3.0,2.0,G,2013-11-17
CalCOFI1311NH,W,2013-11-17,32.08367,-122.20433,3.0,1.0,G,2013-11-17
CalCOFI1311NH,W,2013-11-17,32.07367,-122.22383,3.0,1.0,G,2013-11-17
CalCOFI1311NH,W,2013-11-17,32.06167,-122.24733,3.0,1.0,G,2013-11-17
CalCOFI1311NH,W,2013-11-18,31.89033,-124.15533,5.0,9.0,G,2013-11-18
CalCOFI1311NH,W,2013-11-19,33.1555,-121.61033,2.0,3.0,G,2013-11-19
CalCOFI1311NH,W,2013-11-19,33.15967,-121.597,2.0,1.0,G,2013-11-19
CalCOFI1311NH,W,2013-11-19,33.36117,-121.1955,2.0,1.0,F,2013-11-19
CalCOFI1311NH,W,2013-11-19,33.43217,-121.04817,3.0,1.0,F,2013-11-19
CalCOFI1311NH,W,2013-11-20,34.3275,-120.77433,2.0,3.0,G,2013-11-20
CalCOFI1311NH,W,2013-11-20,34.66333,-121.04283,3.0,7.0,G,2013-11-20
CalCOFI1311NH,W,2013-11-20,34.53567,-121.01983,3.0,2.0,P,2013-11-20
CalCOFI1311NH,W,2013-11-21,34.28867,-120.98917,3.0,5.0,P,2013-11-21
CalCOFI1311NH,W,2013-11-22,33.77183,-123.58933,7.0,1.0,P,2013-11-22
CalCOFI1311NH,W,2013-11-22,33.9735,-123.13583,6.0,1.0,F,2013-11-22
CalCOFI1311NH,W,2013-11-22,34.0455,-122.9605,6.0,1.0,F,2013-11-22
CalCOFI1311NH,W,2013-11-22,34.05233,-122.94183,6.0,3.0,F,2013-11-22
CalCOFI1311NH,W,2013-11-24,34.713,-120.71983,2.0,10.0,F,2013-11-24
CalCOFI1311NH,W,2013-11-24,33.99917,-119.46383,2.0,16.0,F,2013-11-24
CalCOFI1402SH,W,2014-01-29,32.6855,-117.8575,3.0,1.0,F,2014-01-29
CalCOFI1402SH,W,2014-01-30,32.62267,-117.9945,5.0,1.0,G,2014-01-30
CalCOFI1402SH,W,2014-01-30,32.58167,-118.08083,3.0,8.0,F,2014-01-30
CalCOFI1402SH,W,2014-02-01,30.51917,-123.82383,6.0,1.0,P,2014-02-01
CalCOFI1402SH,W,2014-02-02,31.74783,-121.31067,4.0,11.0,G,2014-02-02
CalCOFI1402SH,W,2014-02-02,31.75433,-121.30883,4.0,11.0,G,2014-02-02
CalCOFI1402SH,W,2014-02-03,33.10567,-118.56433,3.0,1.0,G,2014-02-03
CalCOFI1402SH,W,2014-02-03,32.95817,-118.52467,2.0,208.0,G,2014-02-03
CalCOFI1402SH,W,2014-02-03,32.91917,-118.46254,3.0,1.0,P,2014-02-03
CalCOFI1402SH,W,2014-02-04,33.6515,-118.18933,4.0,2.0,G,2014-02-04
CalCOFI1402SH,W,2014-02-04,33.6465,-118.2245,5.0,1.0,G,2014-02-04
CalCOFI1402SH,W,2014-02-04,33.644,-118.2465,4.0,2.0,G,2014-02-04
CalCOFI1402SH,W,2014-02-04,33.65133,-118.2765,4.0,1.0,G,2014-02-04
CalCOFI1402SH,W,2014-02-04,33.75383,-118.455,4.0,1.0,G,2014-02-04
CalCOFI1402SH,W,2014-02-04,33.76083,-118.45867,4.0,2.0,G,2014-02-04
CalCOFI1402SH,W,2014-02-04,33.8445,-118.54467,3.0,1.0,G,2014-02-04
CalCOFI1402SH,W,2014-02-04,33.8365,-118.5735,3.0,1.0,G,2014-02-04
CalCOFI1402SH,W,2014-02-05,33.85417,-118.707,3.0,1.0,F,2014-02-05
CalCOFI1404OS,W,2014-03-29,32.62383,-117.25383,3.0,3.0,G,2014-03-29
CalCOFI1404OS,W,2014-03-29,32.80167,-117.34283,3.0,8.0,F,2014-03-29
CalCOFI1404OS,W,2014-04-02,32.44817,-118.27583,6.0,1.0,P,2014-04-02
CalCOFI1404OS,W,2014-04-02,32.43667,-118.308,6.0,2.0,P,2014-04-02
CalCOFI1404OS,W,2014-04-03,31.49517,-120.3145,6.0,1.0,F,2014-04-03
CalCOFI1404OS,W,2014-04-06,32.303,-120.4315,11.0,1.0,UX,2014-04-06
CalCOFI1404OS,W,2014-04-06,32.33667,-120.20317,10.0,2.0,UX,2014-04-06
CalCOFI1404OS,W,2014-04-06,32.38983,-120.048,10.0,1.0,UX,2014-04-06
CalCOFI1404OS,W,2014-04-07,33.2675,-118.19367,1.0,2.0,E,2014-04-07
CalCOFI1404OS,W,2014-04-07,33.32283,-118.0835,1.0,2.0,E,2014-04-07
CalCOFI1404OS,W,2014-04-07,33.3945,-117.94917,1.0,2.0,E,2014-04-07
CalCOFI1404OS,W,2014-04-07,33.413,-117.9145,1.0,2.0,E,2014-04-07
CalCOFI1404OS,W,2014-04-08,33.84467,-118.89733,1.0,1.0,G,2014-04-08
CalCOFI1404OS,W,2014-04-08,33.32767,-118.95767,2.0,1.0,G,2014-04-08
CalCOFI1404OS,W,2014-04-08,33.154,-119.0185,3.0,1.0,G,2014-04-08
CalCOFI1404OS,W,2014-04-08,33.15367,-119.02617,2.0,1.0,G,2014-04-08
CalCOFI1404OS,W,2014-04-09,32.72517,-120.88683,4.0,1.0,F,2014-04-09
CalCOFI1404OS,W,2014-04-11,31.99667,-124.04167,3.0,1.0,G,2014-04-11
CalCOFI1404OS,W,2014-04-11,32.02983,-123.9285,3.0,1.0,G,2014-04-11
CalCOFI1404OS,W,2014-04-11,32.9245,-122.12383,4.0,4.0,F,2014-04-11
CalCOFI1404OS,W,2014-04-11,32.94533,-122.0705,4.0,1.0,F,2014-04-11
CalCOFI1404OS,W,2014-04-11,32.956,-122.05217,4.0,1.0,F,2014-04-11
CalCOFI1404OS,W,2014-04-11,32.956,-122.05217,4.0,2.0,F,2014-04-11
CalCOFI1404OS,W,2014-04-11,32.98083,-121.9795,4.0,1.0,F,2014-04-11
CalCOFI1404OS,W,2014-04-11,33.003,-121.92883,4.0,1.0,F,2014-04-11
CalCOFI1404OS,W,2014-04-11,33.003,-121.92883,4.0,2.0,F,2014-04-11
CalCOFI1404OS,W,2014-04-11,33.03067,-121.87517,4.0,1.0,G,2014-04-11
CalCOFI1404OS,W,2014-04-11,33.03067,-121.87517,4.0,1.0,G,2014-04-11
CalCOFI1404OS,W,2014-04-12,33.802,-120.29017,4.0,2.0,F,2014-04-12
CalCOFI1404OS,W,2014-04-12,33.87767,-120.14433,4.0,2.0,F,2014-04-12
CalCOFI1404OS,W,2014-04-12,33.879,-120.13267,4.0,7.0,F,2014-04-12
CalCOFI1404OS,W,2014-04-12,33.97717,-119.4955,3.0,11.0,G,2014-04-12
CalCOFI1404OS,W,2014-04-12,34.1015,-119.49383,4.0,2.0,F,2014-04-12
CalCOFI1404OS,W,2014-04-12,34.1015,-119.49383,4.0,3.0,F,2014-04-12
CalCOFI1404OS,W,2014-04-13,34.4365,-120.562,3.0,1.0,G,2014-04-13
CalCOFI1404OS,W,2014-04-13,34.36117,-120.7075,3.0,1.0,G,2014-04-13
CalCOFI1404OS,W,2014-04-13,34.36117,-120.7075,3.0,1.0,G,2014-04-13
CalCOFI1404OS,W,2014-04-13,34.356,-120.7185,3.0,1.0,G,2014-04-13
CalCOFI1404OS,W,2014-04-13,34.35,-120.73117,3.0,1.0,G,2014-04-13
CalCOFI1404OS,W,2014-04-13,34.32533,-120.78167,3.0,1.0,G,2014-04-13
CalCOFI1404OS,W,2014-04-13,34.31617,-120.80317,3.0,3.0,G,2014-04-13
CalCOFI1404OS,W,2014-04-13,34.27217,-120.90633,4.0,2.0,G,2014-04-13
CalCOFI1404OS,W,2014-04-13,34.174,-121.102,5.0,3.0,F,2014-04-13
CalCOFI1404OS,W,2014-04-13,34.1675,-121.11617,5.0,1.0,F,2014-04-13
CalCOFI1404OS,W,2014-04-14,34.09133,-121.30817,6.0,1.0,P,2014-04-14
CalCOFI1404OS,W,2014-04-14,34.0805,-121.32733,6.0,1.0,P,2014-04-14
CalCOFI1404OS,W,2014-04-14,34.06567,-121.3545,6.0,1.0,P,2014-04-14
CalCOFI1404OS,W,2014-04-14,34.05633,-121.37067,6.0,2.0,P,2014-04-14
CalCOFI1404OS,W,2014-04-14,34.04333,-121.395,6.0,1.0,P,2014-04-14
CalCOFI1404OS,W,2014-04-14,34.0185,-121.4435,6.0,1.0,P,2014-04-14
CalCOFI1404OS,W,2014-04-14,33.9825,-121.51017,6.0,1.0,P,2014-04-14
CalCOFI1404OS,W,2014-04-14,33.33133,-122.85433,5.0,1.0,F,2014-04-14
CalCOFI1404OS,W,2014-04-14,33.13383,-123.26567,5.0,2.0,F,2014-04-14
CalCOFI1404OS,W,2014-04-17,34.93033,-120.77417,7.0,1.0,UX,2014-04-17
CalCOFI1404OS,W,2014-04-17,34.667,-120.76783,6.0,2.0,UX,2014-04-17
CalCOFI1411NH,W,2014-11-08,32.95417,-117.2805,2.0,6.0,G,2014-11-08
CalCOFI1411NH,W,2014-11-09,32.49017,-118.27,4.0,1.0,G,2014-11-09
CalCOFI1411NH,W,2014-11-09,32.35617,-118.53517,4.0,2.0,G,2014-11-09
CalCOFI1411NH,W,2014-11-10,31.34517,-120.58633,4.0,1.0,G,2014-11-10
CalCOFI1411NH,W,2014-11-11,30.01167,-123.25483,4.0,5.0,G,2014-11-11
CalCOFI1411NH,W,2014-11-14,33.3625,-118.04767,2.0,1.0,G,2014-11-14
CalCOFI1411NH,W,2014-11-14,33.43933,-117.86933,2.0,1.0,G,2014-11-14
CalCOFI1411NH,W,2014-11-14,33.451,-117.76917,2.0,2.0,G,2014-11-14
CalCOFI1411NH,W,2014-11-15,33.29483,-119.7275,6.0,1.0,P,2014-11-15
CalCOFI1411NH,W,2014-11-15,33.17667,-119.96283,6.0,1.0,P,2014-11-15
CalCOFI1411NH,W,2014-11-15,33.0775,-120.19383,10.0,3.0,UX,2014-11-15
CalCOFI1411NH,W,2014-11-15,33.057,-120.22333,10.0,2.0,UX,2014-11-15
CalCOFI1411NH,W,2014-11-15,33.039,-120.25033,10.0,2.0,UX,2014-11-15
CalCOFI1411NH,W,2014-11-16,33.02033,-120.2835,10.0,1.0,UX,2014-11-16
CalCOFI1411NH,W,2014-11-16,32.98883,-120.34267,10.0,1.0,UX,2014-11-16
CalCOFI1411NH,W,2014-11-18,33.534,-120.84767,2.0,1.0,G,2014-11-18
CalCOFI1411NH,W,2014-11-18,33.54333,-120.82667,2.0,1.0,G,2014-11-18
CalCOFI1411NH,W,2014-11-18,33.597,-120.71867,3.0,1.0,G,2014-11-18
