cruise,event_code,datetime_utc,date,year,month,day_of_year,latitude,longitude,obs_quality,visibility_mi,precipitation,cloud_pct,wind_dir_deg,wind_speed_kt,beaufort,swell_ft,is_sighting,is_cetacean,is_large_whale,species_code,species_common,species_scientific,species_group,count_best,count_min,count_max,calf_count,behavior_primary,cue,is_on_effort,is_on_transect,ship_heading_deg,sighting_bearing_deg,comments
CalCOFI1011NH,SB,2010-10-30 21:18:00,2010-10-30,2010,10,303,31.25114,-120.77712,,,,,,,,,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,2.0,0.0,1,2,True,True,243.0,176.0,"3 blows, dark back. Possibly BP."
CalCOFI1011NH,SB,2010-11-03 00:41:00,2010-11-03,2010,11,307,32.3424,-120.11682,,,,,,,,,True,True,False,DC,Long-beaked Common Dolphin,Delphinus capensis,dolphin,150.0,120.0,180.0,0.0,2,1,True,True,65.0,115.0,
CalCOFI1011NH,SB,2010-11-03 15:20:00,2010-11-03,2010,11,307,33.14987,-118.86738,,,,,,,,,True,True,False,DC,Long-beaked Common Dolphin,Delphinus capensis,dolphin,460.0,375.0,525.0,,1,3,True,True,84.0,60.0,Possible DD in group.
CalCOFI1011NH,SB,2010-11-03 16:18:00,2010-11-03,2010,11,307,33.16367,-118.67526,,,,,,,,,True,True,False,UD,Unidentified Dolphin,,dolphin,30.0,20.0,40.0,,3,3,True,True,86.0,111.0,Only dorsal fins seen briefly.
CalCOFI1011NH,SB,2010-11-03 20:38:00,2010-11-03,2010,11,307,33.22717,-118.29541,,,,,,,,,True,True,False,TT,Bottlenose Dolphin,Tursiops truncatus,dolphin,28.0,21.0,35.0,,2,1,True,True,57.0,83.0,"3 subgroups comprised this sighting. Animals very active, changing direction, lots of breaching. Then formed a straight line and approached vessel. "
CalCOFI1011NH,SB,2010-11-03 20:51:00,2010-11-03,2010,11,307,33.24537,-118.2587,,,,,,,,,True,True,False,TT,Bottlenose Dolphin,Tursiops truncatus,dolphin,5.0,5.0,8.0,0.0,2,1,True,True,54.0,56.0,
CalCOFI1011NH,SB,2010-11-03 23:50:00,2010-11-03,2010,11,307,33.31192,-118.13281,,,,,,,,,True,True,False,DC,Long-beaked Common Dolphin,Delphinus capensis,dolphin,6.0,5.0,8.0,0.0,1,1,True,True,56.0,96.0,
CalCOFI1011NH,SB,2010-11-03 23:52:00,2010-11-03,2010,11,307,33.31481,-118.12728,,,,,,,,,True,True,False,DSP,Delphinus sp.,Delphinus sp.,dolphin,250.0,200.0,320.0,,2,1,True,True,56.0,9.0,Tight configuration. Envelope depth not visible due to tightness..
CalCOFI1011NH,SB,2010-11-04 00:12:00,2010-11-04,2010,11,308,33.34242,-118.07124,G,6.0,PC,35.0,,4.0,2.0,4.0,True,True,False,TT,Bottlenose Dolphin,Tursiops truncatus,dolphin,23.0,18.0,30.0,0.0,1,2,True,True,244.0,214.0,
CalCOFI1011NH,SB,2010-11-04 16:00:00,2010-11-04,2010,11,308,33.84898,-118.57301,,,,,,,,,True,True,False,TT,Bottlenose Dolphin,Tursiops truncatus,dolphin,100.0,80.0,130.0,,2,1,True,True,240.0,242.0,Wide spread in pocket groupings.
CalCOFI1011NH,SB,2010-11-04 19:20:00,2010-11-04,2010,11,308,33.81879,-118.68936,,,,,,,,,True,True,False,TT,Bottlenose Dolphin,Tursiops truncatus,dolphin,40.0,32.0,55.0,,1,1,True,True,240.0,163.0,Likely members of S#13.
CalCOFI1011NH,SB,2010-11-04 20:52:00,2010-11-04,2010,11,308,33.66929,-118.9417,,,,,,,,,True,True,False,TT,Bottlenose Dolphin,Tursiops truncatus,dolphin,10.0,8.0,13.0,0.0,9,3,True,True,246.0,201.0,Tight grouping.
CalCOFI1011NH,SB,2010-11-04 23:42:00,2010-11-04,2010,11,308,33.63301,-119.01817,G,6.0,PC,35.0,,4.0,1.0,2.0,True,True,False,TT,Bottlenose Dolphin,Tursiops truncatus,dolphin,5.0,5.0,7.0,1.0,1,1,True,True,243.0,220.0,
CalCOFI1011NH,SB,2010-11-09 17:00:00,2010-11-09,2010,11,313,34.23718,-119.57354,,,,,,,,,True,True,False,DSP,Delphinus sp.,Delphinus sp.,dolphin,8.0,7.0,9.0,0.0,1,1,True,True,330.0,20.0,"Small group, brief look."
CalCOFI1011NH,SB,2010-11-09 17:20:00,2010-11-09,2010,11,313,34.28659,-119.60713,,,,,,,,,True,True,False,DSP,Delphinus sp.,Delphinus sp.,dolphin,120.0,115.0,145.0,,9,1,True,True,330.0,315.0,Dolphins configured in a long arching line. Spread stretches both port and starboard. 
CalCOFI1011NH,SB,2010-11-09 18:43:00,2010-11-09,2010,11,313,34.37247,-119.72336,,,,,,,,,True,True,False,DC,Long-beaked Common Dolphin,Delphinus capensis,dolphin,400.0,360.0,500.0,,4,1,True,True,274.0,209.0,Small schooling fish seen in water. Birds associated. Dolphins performing lots of head slapping and quick rolls.
CalCOFI1011NH,SB,2010-11-09 19:58:00,2010-11-09,2010,11,313,34.37612,-119.85026,,,,,,,,,True,True,False,DC,Long-beaked Common Dolphin,Delphinus capensis,dolphin,80.0,68.0,95.0,,1,1,True,True,234.0,237.0,Patchy distribution.
CalCOFI1011NH,SB,2010-11-10 20:37:00,2010-11-10,2010,11,314,33.8566,-121.99848,,,,,,,,,True,True,True,BP,Fin Whale,Balaenoptera physalus,large_whale,1.0,1.0,1.0,0.0,31,3,True,True,227.0,267.0,"Surfaced in front of bow, 1 blow and then dove. Never resighted this animal."
CalCOFI1101NH,SB,2011-01-12 21:49:00,2011-01-12,2011,1,12,32.643,-117.2283,G,6.0,CL,0.0,310.0,7.0,3.0,1.0,True,True,True,ER,Gray Whale,Eschrichtius robustus,large_whale,2.0,2.0,2.0,0.0,1,2,True,False,212.0,250.0,Starboard observer sighted whale while on starboard side.
CalCOFI1101NH,SB,2011-01-12 23:22:00,2011-01-12,2011,1,12,32.8097,-117.3397,G,6.0,CL,0.0,310.0,13.0,3.0,1.0,True,True,True,BM,Blue Whale,Balaenoptera musculus,large_whale,2.0,2.0,2.0,0.0,1,2,True,False,0.0,283.0,
CalCOFI1101NH,SB,2011-01-13 00:18:00,2011-01-13,2011,1,13,32.9455,-117.2833,G,6.0,CL,0.0,310.0,13.0,3.0,1.0,True,True,False,DSP,Delphinus sp.,Delphinus sp.,dolphin,140.0,80.0,175.0,,8,1,True,True,40.0,330.0,With birds diving.
CalCOFI1101NH,SB,2011-01-13 16:04:00,2011-01-13,2011,1,13,32.72,-117.7918,G,6.0,HZ,15.0,80.0,14.0,2.0,2.0,True,True,False,UD,Unidentified Dolphin,,dolphin,50.0,35.0,70.0,,2,1,True,True,234.0,193.0,KW sighted then resighted on port side.
CalCOFI1101NH,SB,2011-01-13 16:12:00,2011-01-13,2011,1,13,32.7073,-117.8142,G,6.0,HZ,15.0,80.0,14.0,2.0,2.0,True,True,False,TT,Bottlenose Dolphin,Tursiops truncatus,dolphin,11.0,9.0,14.0,0.0,1,3,True,True,234.0,182.0,
CalCOFI1101NH,SB,2011-01-13 20:02:00,2011-01-13,2011,1,13,32.6432,-117.961,G,6.0,HZ,15.0,80.0,14.0,2.0,2.0,True,True,False,UD,Unidentified Dolphin,,dolphin,35.0,35.0,50.0,,2,1,True,True,238.0,290.0,Stopped tracking to document next species.
CalCOFI1101NH,SB,2011-01-13 20:07:00,2011-01-13,2011,1,13,32.6368,-117.9723,G,6.0,HZ,15.0,80.0,14.0,2.0,2.0,True,True,False,PD,Dall's Porpoise,Phocoenoides dalli,dolphin,7.0,6.0,9.0,0.0,2,1,True,True,240.0,275.0,Rooster tailing.
CalCOFI1101NH,SB,2011-01-13 20:33:00,2011-01-13,2011,1,13,32.5973,-118.0462,G,6.0,HZ,15.0,80.0,14.0,2.0,2.0,True,True,False,UD,Unidentified Dolphin,,dolphin,322.0,280.0,350.0,,2,1,True,True,240.0,287.0,
CalCOFI1101NH,SB,2011-01-13 20:37:00,2011-01-13,2011,1,13,32.592,-118.0562,G,6.0,HZ,15.0,80.0,14.0,2.0,2.0,True,True,True,ER,Gray Whale,Eschrichtius robustus,large_whale,1.0,1.0,1.0,0.0,1,2,True,True,240.0,320.0,DC sighted ER while on stbd side assisting with S#11.
CalCOFI1101NH,SB,2011-01-13 20:50:00,2011-01-13,2011,1,13,32.5725,-118.0932,G,6.0,HZ,15.0,80.0,14.0,2.0,2.0,True,True,True,ER,Gray Whale,Eschrichtius robustus,large_whale,2.0,2.0,3.0,0.0,1,2,True,True,240.0,296.0,
CalCOFI1101NH,SB,2011-01-14 15:54:00,2011-01-14,2011,1,14,31.8472,-119.5657,P,5.0,HZ,30.0,320.0,23.0,5.0,9.0,True,True,False,PD,Dall's Porpoise,Phocoenoides dalli,dolphin,8.0,6.0,8.0,,2,1,True,True,220.0,330.0,Rooster tails seen.
CalCOFI1101NH,SB,2011-01-16 22:30:00,2011-01-16,2011,1,16,30.6293,-123.5777,P,6.0,PC,40.0,340.0,20.0,5.0,8.0,True,True,False,DD,Common Dolphin,Delphinus delphis,dolphin,14.0,11.0,20.0,0.0,2,1,True,True,60.0,335.0,
CalCOFI1101NH,SB,2011-01-20 00:58:00,2011-01-20,2011,1,20,33.6087,-117.9693,G,6.0,OV,100.0,160.0,14.0,3.0,1.0,True,True,False,TT,Bottlenose Dolphin,Tursiops truncatus,dolphin,2.0,2.0,2.0,0.0,1,3,True,False,308.0,310.0,Aprouched vessel but were lost after reaching bow
CalCOFI1101NH,SB,2011-01-20 15:01:00,2011-01-20,2011,1,20,33.8328,-118.6328,G,6.0,CL,0.0,240.0,8.0,2.0,3.0,True,True,False,TT,Bottlenose Dolphin,Tursiops truncatus,dolphin,7.0,6.0,8.0,1.0,1,6,True,True,240.0,280.0,"Animals were slow traveling, but as vessel neared they sped up and began breaching. 1 individual was missing its dorsal fin."
CalCOFI1101NH,SB,2011-01-20 21:01:00,2011-01-20,2011,1,20,33.562,-119.1693,G,7.0,CL,5.0,250.0,10.0,2.0,3.0,True,True,True,ER,Gray Whale,Eschrichtius robustus,large_whale,1.0,1.0,1.0,0.0,1,2,True,True,240.0,214.0,
CalCOFI1101NH,SB,2011-01-20 21:32:00,2011-01-20,2011,1,20,33.519,-119.2575,G,7.0,CL,5.0,250.0,8.0,1.0,2.0,True,True,True,ER,Gray Whale,Eschrichtius robustus,large_whale,6.0,5.0,7.0,,1,2,True,True,233.0,225.0,
CalCOFI1101NH,SB,2011-01-21 00:39:00,2011-01-21,2011,1,21,33.486,-119.3682,G,7.0,CL,0.0,,,2.0,3.0,True,True,True,ER,Gray Whale,Eschrichtius robustus,large_whale,1.0,1.0,1.0,0.0,1,2,True,True,234.0,221.0,
CalCOFI1101NH,SB,2011-01-21 22:58:00,2011-01-21,2011,1,21,32.4898,-121.3807,G,7.0,CL,0.0,320.0,8.0,3.0,5.0,True,True,False,UD,Unidentified Dolphin,,dolphin,95.0,70.0,120.0,,2,1,True,True,244.0,280.0,
CalCOFI1101NH,SB,2011-01-22 16:00:00,2011-01-22,2011,1,22,31.593,-123.2015,F,6.0,PC,40.0,320.0,15.0,4.0,7.0,True,True,False,DD,Common Dolphin,Delphinus delphis,dolphin,230.0,185.0,250.0,8.0,2,1,True,True,243.0,250.0,
CalCOFI1101NH,SB,2011-01-22 16:44:00,2011-01-22,2011,1,22,31.5293,-123.3225,F,6.0,PC,40.0,320.0,15.0,4.0,7.0,True,True,False,DD,Common Dolphin,Delphinus delphis,dolphin,130.0,110.0,155.0,4.0,2,1,True,True,244.0,300.0,
CalCOFI1101NH,SB,2011-01-23 19:35:00,2011-01-23,2011,1,23,32.755,-122.4457,G,7.0,OV,90.0,320.0,5.0,2.0,4.0,True,True,False,PD,Dall's Porpoise,Phocoenoides dalli,dolphin,5.0,5.0,6.0,0.0,2,1,True,True,63.0,107.0,Rooster tails seen.
CalCOFI1101NH,SB,2011-01-24 19:09:00,2011-01-24,2011,1,24,33.867,-120.1633,G,7.0,CL,15.0,306.0,7.0,3.0,3.0,True,True,True,ER,Gray Whale,Eschrichtius robustus,large_whale,2.0,2.0,3.0,0.0,1,2,True,True,70.0,110.0,"Birds associated, animals moving to the SW."
CalCOFI1101NH,SB,2011-01-24 19:14:00,2011-01-24,2011,1,24,33.8717,-120.1502,G,7.0,CL,15.0,306.0,7.0,3.0,3.0,True,True,True,ER,Gray Whale,Eschrichtius robustus,large_whale,2.0,2.0,2.0,0.0,34,2,True,True,70.0,96.0,"Blows seen, then animals dove immediately."
CalCOFI1101NH,SB,2011-01-24 21:33:00,2011-01-24,2011,1,24,33.8805,-120.0822,G,7.0,CL,20.0,306.0,8.0,2.0,1.0,True,True,True,ER,Gray Whale,Eschrichtius robustus,large_whale,2.0,2.0,3.0,0.0,1,2,True,True,85.0,96.0,
CalCOFI1101NH,SB,2011-01-24 22:32:00,2011-01-24,2011,1,24,33.9048,-119.8903,G,7.0,CL,20.0,306.0,8.0,2.0,1.0,True,True,False,PD,Dall's Porpoise,Phocoenoides dalli,dolphin,8.0,8.0,10.0,,2,1,True,True,86.0,11.0,Fast travelling with rooster tails seen then switching to slow rolls.
CalCOFI1101NH,SB,2011-01-24 22:42:00,2011-01-24,2011,1,24,33.9082,-119.8632,G,7.0,CL,20.0,306.0,8.0,2.0,1.0,True,True,False,GG,Risso's Dolphin,Grampus griseus,dolphin,8.0,7.0,10.0,,9,2,True,True,80.0,57.0,Vessel disrupted animals milling and they began to slow travel.
CalCOFI1101NH,SB,2011-01-24 22:57:00,2011-01-24,2011,1,24,33.9154,-119.8147,G,7.0,CL,20.0,306.0,8.0,2.0,1.0,True,True,True,ER,Gray Whale,Eschrichtius robustus,large_whale,4.0,4.0,5.0,,34,2,True,True,79.0,96.0,Blows seen then animals went down.
CalCOFI1101NH,SB,2011-01-24 23:32:00,2011-01-24,2011,1,24,33.9327,-119.696,E,7.0,CL,15.0,,,0.0,1.0,True,True,True,ER,Gray Whale,Eschrichtius robustus,large_whale,1.0,1.0,1.0,0.0,1,1,True,True,81.0,165.0,
CalCOFI1101NH,SB,2011-01-24 23:44:00,2011-01-24,2011,1,24,33.9385,-119.6578,E,7.0,CL,15.0,,,0.0,1.0,True,True,True,ER,Gray Whale,Eschrichtius robustus,large_whale,1.0,1.0,1.0,0.0,1,6,True,True,80.0,167.0,Observer cue was footprint of aniamals last location.
CalCOFI1101NH,SB,2011-01-25 00:28:00,2011-01-25,2011,1,25,33.9855,-119.5252,E,7.0,CL,15.0,,,0.0,1.0,True,True,False,TT,Bottlenose Dolphin,Tursiops truncatus,dolphin,4.0,3.0,5.0,,1,3,True,True,48.0,132.0,
CalCOFI1101NH,SB,2011-01-25 16:19:00,2011-01-25,2011,1,25,34.412,-120.4248,,,,,,,,,True,True,False,GG,Risso's Dolphin,Grampus griseus,dolphin,36.0,32.0,42.0,1.0,1,3,True,False,291.0,220.0,
CalCOFI1101NH,SB,2011-01-25 16:54:00,2011-01-25,2011,1,25,34.4577,-120.4863,,,,,,,,,True,True,False,EL,Eulagenorhinchus sp.,Eulagenorhinchus sp.,dolphin,2.0,2.0,2.0,0.0,3,3,True,True,24.0,31.0,
